37154,94.216,0.65272
25606,143.72,6.2715
23642,137.69,-29.751
37154,93.255,0.92891
25606,144.27,7.1048
23642,137.95,-30.719
37154,92.294,1.2051
25606,144.27,7.1048
23642,137.95,-30.719
37154,91.333,1.4813
25606,144.82,7.9382
23642,138.2,-31.687
37154,90.372,1.7575
25606,144.82,7.9382
23642,138.2,-31.687
37154,89.411,2.0337
25606,145.37,8.7715
23642,138.45,-32.655
37154,88.45,2.3099
25606,145.37,8.7715
23642,138.45,-32.655
37154,87.489,2.5861
25606,145.93,9.6048
23642,138.7,-33.623
37154,86.527,2.8623
25606,145.93,9.6048
23642,138.7,-33.623
37154,85.566,3.1385
25606,146.48,10.438
23642,138.95,-34.59
37154,84.605,3.4146
25606,146.48,10.438
23642,138.95,-34.59
37154,83.644,3.6908
25606,147.03,11.271
23642,139.2,-35.558
37154,82.683,3.967
25606,147.03,11.271
23642,139.2,-35.558
37154,81.722,4.2432
25606,147.59,12.105
23642,139.46,-36.526
37154,80.761,4.5194
25606,147.59,12.105
23642,139.46,-36.526
37154,79.8,4.7956
25606,148.14,12.938
23642,139.71,-37.494
37154,78.839,5.0718
25606,148.14,12.938
23642,139.71,-37.494
37154,77.878,5.348
25606,148.69,13.771
23642,139.96,-38.462
37154,76.916,5.6242
25606,148.69,13.771
23642,139.96,-38.462
37154,75.955,5.9004
25606,149.24,14.605
23642,140.21,-39.429
37154,74.994,6.1766
25606,149.24,14.605
23642,140.21,-39.429
37154,74.033,6.4528
25606,149.8,15.438
23642,140.46,-40.397
37154,73.072,6.729
25606,149.8,15.438
23642,140.46,-40.397
37154,72.111,7.0052
25606,150.35,16.271
23642,140.71,-41.365
37154,71.15,7.2813
25606,150.35,16.271
23642,140.71,-41.365
37154,70.189,7.5575
25606,150.9,17.105
23642,140.97,-42.333
37154,69.228,7.8337
25606,150.9,17.105
23642,140.97,-42.333
37154,68.266,8.1099
25606,151.45,17.938
23642,141.22,-43.301
37154,67.305,8.3861
25606,151.45,17.938
23642,141.22,-43.301
37154,66.344,8.6623
25606,152.01,18.771
23642,141.47,-44.269
37154,65.383,8.9385
25606,152.01,18.771
23642,141.47,-44.269
37154,64.422,9.2147
25606,152.56,19.605
23642,141.72,-45.236
37154,63.461,9.4909
25606,152.56,19.605
23642,141.72,-45.236
37154,62.5,9.7671
25606,153.11,20.438
23642,141.97,-46.204
37154,61.539,10.043
25606,153.11,20.438
23642,141.97,-46.204
37154,60.578,10.319
25606,153.67,21.271
23642,142.22,-47.172
37154,59.617,10.596
25606,153.67,21.271
23642,142.22,-47.172
37154,58.655,10.872
25606,154.22,22.105
23642,142.48,-48.14
37154,57.694,11.148
25606,154.22,22.105
23642,142.48,-48.14
37154,56.733,11.424
25606,154.77,22.938
23642,142.73,-49.108
37154,55.772,11.7
25606,154.77,22.938
23642,142.73,-49.108
37154,54.811,11.977
25606,155.32,23.771
23642,142.98,-50.075
37154,53.85,12.253
25606,155.32,23.771
23642,142.98,-50.075
37154,52.889,12.529
25606,155.88,24.605
23642,143.23,-51.043
37154,51.928,12.805
25606,155.88,24.605
23642,143.23,-51.043
37154,50.967,13.081
25606,156.43,25.438
23642,143.48,-52.011
37154,50.006,13.358
25606,156.43,25.438
23642,143.48,-52.011
37154,49.044,13.634
25606,156.98,26.271
23642,143.73,-52.979
37154,48.083,13.91
25606,156.98,26.271
23642,143.73,-52.979
37154,47.122,14.186
25606,157.54,27.105
23642,143.99,-53.947
37154,46.161,14.462
25606,157.54,27.105
23642,143.99,-53.947
37154,45.2,14.739
25606,158.09,27.938
23642,144.24,-54.914
37154,44.239,15.015
25606,158.09,27.938
23642,144.24,-54.914
37154,43.278,15.291
25606,158.64,28.771
23642,144.49,-55.882
37154,42.317,15.567
25606,158.64,28.771
23642,144.49,-55.882
37154,41.356,15.843
25606,159.19,29.605
23642,144.74,-56.85
37154,40.395,16.12
25606,159.19,29.605
23642,144.74,-56.85
37154,39.433,16.396
25606,159.75,30.438
23642,144.99,-57.818
37154,38.472,16.672
25606,159.75,30.438
23642,144.99,-57.818
37154,37.511,16.948
25606,160.3,31.271
23642,145.24,-58.786
37154,36.55,17.224
25606,160.3,31.271
23642,145.24,-58.786
37154,35.589,17.5
25606,160.85,32.105
23642,145.5,-59.754
37154,34.628,17.777
25606,160.85,32.105
23642,145.5,-59.754
37154,33.667,18.053
25606,161.41,32.938
23642,145.75,-60.721
37154,32.706,18.329
25606,161.41,32.938
23642,145.75,-60.721
37154,31.745,18.605
25606,161.96,33.771
23642,146,-61.689
37154,30.783,18.881
25606,161.96,33.771
23642,146,-61.689
37154,29.822,19.158
25606,162.51,34.605
23642,146.25,-62.657
37154,28.861,19.434
25606,162.51,34.605
23642,146.25,-62.657
37154,27.9,19.71
25606,163.06,35.438
23642,146.5,-63.625
37154,26.939,19.986
25606,163.06,35.438
23642,146.5,-63.625
37154,25.978,20.262
25606,163.62,36.271
23642,146.75,-64.593
37154,25.017,20.539
25606,163.62,36.271
23642,146.75,-64.593
37154,24.056,20.815
25606,164.17,37.105
23642,147.01,-65.56
37154,23.095,21.091
25606,164.17,37.105
23642,147.01,-65.56
37154,22.134,21.367
25606,164.72,37.938
23642,147.26,-66.528
37154,21.172,21.643
25606,164.72,37.938
23642,147.26,-66.528
37154,20.211,21.92
25606,165.27,38.771
23642,147.51,-67.496
37154,19.25,22.196
25606,165.27,38.771
23642,147.51,-67.496
37154,18.289,22.472
25606,165.83,39.605
23642,147.76,-68.464
37154,17.328,22.748
25606,165.83,39.605
23642,147.76,-68.464
37154,16.367,23.024
25606,166.38,40.438
23642,148.01,-69.432
37154,15.406,23.301
25606,166.38,40.438
23642,148.01,-69.432
37154,14.445,23.577
25606,166.93,41.271
23642,148.26,-70.4
37154,13.484,23.853
25606,166.93,41.271
23642,148.26,-70.4
37154,12.523,24.129
25606,167.49,42.104
23642,148.52,-71.367
37154,11.561,24.405
25606,167.49,42.104
23642,148.52,-71.367
37154,10.6,24.681
25606,168.04,42.938
23642,148.77,-72.335
37154,9.6392,24.958
25606,168.04,42.938
23642,148.77,-72.335
37154,8.6781,25.234
25606,168.59,43.771
23642,149.02,-73.303
37154,7.717,25.51
25606,168.59,43.771
23642,149.02,-73.303
37154,6.7559,25.786
25606,169.14,44.604
23642,149.27,-74.271
37154,5.7948,26.062
25606,169.14,44.604
23642,149.27,-74.271
37154,4.8337,26.339
25606,169.7,45.438
23642,149.52,-75.239
37154,3.8726,26.615
25606,169.7,45.438
23642,149.52,-75.239
37154,2.9115,26.891
25606,170.25,46.271
23642,149.77,-76.206
37154,1.9504,27.167
25606,170.25,46.271
23642,149.77,-76.206
37154,0.98933,27.443
25606,170.8,47.104
23642,150.03,-77.174
37154,0.028225,27.72
25606,170.8,47.104
23642,150.03,-77.174
37154,-0.93288,27.996
25606,171.36,47.938
23642,150.28,-78.142
37154,-1.894,28.272
25606,171.36,47.938
23642,150.28,-78.142
37154,-2.8551,28.548
25606,171.91,48.771
23642,150.53,-79.11
37154,-3.8162,28.824
25606,171.91,48.771
23642,150.53,-79.11
37154,-4.7773,29.101
25606,172.46,49.604
23642,150.78,-80.078
37154,-5.7384,29.377
25606,172.46,49.604
23642,150.78,-80.078
37154,-6.6995,29.653
25606,173.01,50.438
23642,151.03,-81.045
37154,-7.6606,29.929
25606,173.01,50.438
23642,151.03,-81.045
37154,-8.6217,30.205
25606,173.57,51.271
23642,151.28,-82.013
37154,-9.5828,30.482
25606,173.57,51.271
23642,151.28,-82.013
37154,-10.544,30.758
25606,174.12,52.104
23642,151.54,-82.981
37154,-11.505,31.034
25606,174.12,52.104
23642,151.54,-82.981
37154,-12.466,31.31
25606,174.67,52.938
23642,151.79,-83.949
37154,-13.427,31.586
25606,174.67,52.938
23642,151.79,-83.949
37154,-14.388,31.863
25606,175.22,53.771
23642,152.04,-84.917
37154,-15.349,32.139
25606,175.22,53.771
23642,152.04,-84.917
37154,-16.311,32.415
25606,175.78,54.604
23642,152.29,-85.885
37154,-17.272,32.691
25606,175.78,54.604
23642,152.29,-85.885
37154,-18.233,32.967
25606,176.33,55.438
23642,152.54,-86.852
37154,-19.194,33.243
25606,176.33,55.438
23642,152.54,-86.852
37154,-20.155,33.52
25606,176.88,56.271
23642,152.79,-87.82
37154,-21.116,33.796
25606,176.88,56.271
23642,152.79,-87.82
37154,-22.077,34.072
25606,177.44,57.104
23642,153.05,-88.788
37154,-23.038,34.348
25606,177.44,57.104
23642,153.05,-88.788
37154,-23.999,34.624
25606,177.99,57.938
23642,153.3,-89.756
37154,-24.96,34.901
25606,177.99,57.938
23642,153.3,-89.756
37154,-25.922,35.177
25606,178.54,58.771
23642,153.55,-90.724
37154,-26.883,35.453
25606,178.54,58.771
23642,153.55,-90.724
37154,-27.844,35.729
25606,179.09,59.604
23642,153.8,-91.691
37154,-28.805,36.005
25606,179.09,59.604
23642,153.8,-91.691
37154,-29.766,36.282
25606,179.65,60.438
23642,154.05,-92.659
37154,-30.727,36.558
25606,179.65,60.438
23642,154.05,-92.659
37154,-31.688,36.834
25606,180.2,61.271
23642,154.3,-93.627
37154,-32.649,37.11
25606,180.2,61.271
23642,154.3,-93.627
37154,-33.61,37.386
25606,180.75,62.104
23642,154.56,-94.595
37154,-34.571,37.663
25606,180.75,62.104
23642,154.56,-94.595
37154,-35.533,37.939
25606,181.31,62.938
23642,154.81,-95.563
37154,-36.494,38.215
25606,181.31,62.938
23642,154.81,-95.563
37154,-37.455,38.491
25606,181.86,63.771
23642,155.06,-96.531
37154,-38.416,38.767
25606,181.86,63.771
23642,155.06,-96.531
37154,-39.377,39.044
25606,182.41,64.604
23642,155.31,-97.498
37154,-40.338,39.32
25606,182.41,64.604
23642,155.31,-97.498
37154,-41.299,39.596
25606,182.96,65.438
23642,155.56,-98.466
37154,-42.26,39.872
25606,182.96,65.438
23642,155.56,-98.466
37154,-43.221,40.148
25606,183.52,66.271
23642,155.81,-99.434
37154,-44.182,40.424
25606,183.52,66.271
23642,155.81,-99.434
37154,-45.144,40.701
25606,184.07,67.104
23642,156.06,-100.4
37154,-46.105,40.977
25606,184.07,67.104
23642,156.06,-100.4
37154,-47.066,41.253
25606,184.62,67.938
23642,156.32,-101.37
37154,-48.027,41.529
25606,184.62,67.938
23642,156.32,-101.37
37154,-48.988,41.805
25606,185.17,68.771
23642,156.57,-102.34
37154,-49.949,42.082
25606,185.17,68.771
23642,156.57,-102.34
37154,-50.91,42.358
25606,185.73,69.604
23642,156.82,-103.31
37154,-51.871,42.634
25606,185.73,69.604
23642,156.82,-103.31
37154,-52.832,42.91
25606,186.28,70.438
23642,157.07,-104.27
37154,-53.793,43.186
25606,186.28,70.438
23642,157.07,-104.27
37154,-54.755,43.463
25606,186.83,71.271
23642,157.32,-105.24
37154,-55.716,43.739
25606,186.83,71.271
23642,157.32,-105.24
37154,-56.677,44.015
25606,187.39,72.104
23642,157.57,-106.21
37154,-57.638,44.291
25606,187.39,72.104
23642,157.57,-106.21
37154,-58.599,44.567
25606,187.94,72.938
23642,157.83,-107.18
37154,-59.56,44.844
25606,187.94,72.938
23642,157.83,-107.18
25606,188.49,73.771
23642,158.08,-108.14
25606,188.49,73.771
23642,158.08,-108.14
25606,189.04,74.604
23642,158.33,-109.11
25606,189.04,74.604
23642,158.33,-109.11
25606,189.6,75.437
23642,158.58,-110.08
25606,189.6,75.437
23642,158.58,-110.08
25606,190.15,76.271
23642,158.83,-111.05
25606,190.15,76.271
23642,158.83,-111.05
25606,190.7,77.104
23642,159.08,-112.02
25606,190.7,77.104
23642,159.08,-112.02
25606,191.26,77.937
23642,159.34,-112.98
25606,191.26,77.937
23642,159.34,-112.98
25606,191.81,78.771
23642,159.59,-113.95
25606,191.81,78.771
23642,159.59,-113.95
25606,192.36,79.604
23642,159.84,-114.92
25606,192.36,79.604
23642,159.84,-114.92
25606,192.91,80.437
23642,160.09,-115.89
25606,192.91,80.437
23642,160.09,-115.89
25606,193.47,81.271
23642,160.34,-116.85
25606,193.47,81.271
23642,160.34,-116.85
25606,194.02,82.104
23642,160.59,-117.82
25606,194.02,82.104
23642,160.59,-117.82
25606,194.57,82.937
23642,160.85,-118.79
25606,194.57,82.937
23642,160.85,-118.79
25606,195.12,83.771
23642,161.1,-119.76
25606,195.12,83.771
23642,161.1,-119.76
25606,195.68,84.604
23642,161.35,-120.73
25606,195.68,84.604
23642,161.35,-120.73
25606,196.23,85.437
23642,161.6,-121.69
25606,196.23,85.437
23642,161.6,-121.69
25606,196.78,86.271
23642,161.85,-122.66
25606,196.78,86.271
23642,161.85,-122.66
25606,197.34,87.104
23642,162.1,-123.63
25606,197.34,87.104
23642,162.1,-123.63
25606,197.89,87.937
23642,162.36,-124.6
25606,197.89,87.937
23642,162.36,-124.6
25606,198.44,88.771
23642,162.61,-125.56
25606,198.44,88.771
23642,162.61,-125.56
25606,198.99,89.604
23642,162.86,-126.53
25606,198.99,89.604
23642,162.86,-126.53
25606,199.55,90.437
23642,163.11,-127.5
25606,199.55,90.437
23642,163.11,-127.5
25606,200.1,91.271
23642,163.36,-128.47
25606,200.1,91.271
23642,163.36,-128.47
25606,200.65,92.104
23642,163.61,-129.44
25606,200.65,92.104
23642,163.61,-129.44
25606,201.21,92.937
23642,163.87,-130.4
25606,201.21,92.937
23642,163.87,-130.4
25606,201.76,93.771
23642,164.12,-131.37
25606,201.76,93.771
23642,164.12,-131.37
25606,202.31,94.604
23642,164.37,-132.34
25606,202.31,94.604
23642,164.37,-132.34
25606,202.86,95.437
23642,164.62,-133.31
25606,202.86,95.437
23642,164.62,-133.31
25606,203.42,96.271
23642,164.87,-134.28
25606,203.42,96.271
23642,164.87,-134.28
25606,203.97,97.104
23642,165.12,-135.24
25606,203.97,97.104
23642,165.12,-135.24
25606,204.52,97.937
23642,165.38,-136.21
25606,204.52,97.937
23642,165.38,-136.21
25606,205.07,98.771
23642,165.63,-137.18
25606,205.07,98.771
23642,165.63,-137.18
25606,205.63,99.604
23642,165.88,-138.15
25606,205.63,99.604
23642,165.88,-138.15
25606,206.18,100.44
23642,166.13,-139.11
25606,206.18,100.44
23642,166.13,-139.11
25606,206.73,101.27
23642,166.38,-140.08
25606,206.73,101.27
23642,166.38,-140.08
25606,207.29,102.1
23642,166.63,-141.05
25606,207.29,102.1
23642,166.63,-141.05
25606,207.84,102.94
23642,166.89,-142.02
25606,207.84,102.94
23642,166.89,-142.02
25606,208.39,103.77
23642,167.14,-142.99
25606,208.39,103.77
23642,167.14,-142.99
25606,208.94,104.6
23642,167.39,-143.95
25606,208.94,104.6
23642,167.39,-143.95
25606,209.5,105.44
23642,167.64,-144.92
25606,209.5,105.44
23642,167.64,-144.92
25606,210.05,106.27
23642,167.89,-145.89
25606,210.05,106.27
23642,167.89,-145.89
25606,210.6,107.1
23642,168.14,-146.86
25606,210.6,107.1
23642,168.14,-146.86
25606,211.16,107.94
23642,168.4,-147.82
25606,211.16,107.94
23642,168.4,-147.82
25606,211.71,108.77
23642,168.65,-148.79
25606,211.71,108.77
23642,168.65,-148.79
25606,212.26,109.6
23642,168.9,-149.76
25606,212.26,109.6
23642,168.9,-149.76
25606,212.81,110.44
23642,169.15,-150.73
25606,212.81,110.44
23642,169.15,-150.73
25606,213.37,111.27
23642,169.4,-151.7
25606,213.37,111.27
23642,169.4,-151.7
25606,213.92,112.1
23642,169.65,-152.66
25606,213.92,112.1
23642,169.65,-152.66
25606,214.47,112.94
23642,169.91,-153.63
25606,214.47,112.94
23642,169.91,-153.63
25606,215.03,113.77
23642,170.16,-154.6
25606,215.03,113.77
23642,170.16,-154.6
25606,215.58,114.6
23642,170.41,-155.57
25606,215.58,114.6
23642,170.41,-155.57
25606,216.13,115.44
23642,170.66,-156.54
25606,216.13,115.44
23642,170.66,-156.54
25606,216.68,116.27
23642,170.91,-157.5
25606,216.68,116.27
23642,170.91,-157.5
25606,217.24,117.1
23642,171.16,-158.47
25606,217.24,117.1
23642,171.16,-158.47
25606,217.79,117.94
23642,171.42,-159.44
25606,217.79,117.94
23642,171.42,-159.44
25606,218.34,118.77
23642,171.67,-160.41
25606,218.34,118.77
23642,171.67,-160.41
25606,218.89,119.6
23642,171.92,-161.37
25606,218.89,119.6
23642,171.92,-161.37
25606,219.45,120.44
23642,172.17,-162.34
25606,219.45,120.44
23642,172.17,-162.34
25606,220,121.27
23642,172.42,-163.31
25606,220,121.27
23642,172.42,-163.31
25606,220.55,122.1
23642,172.67,-164.28
25606,220.55,122.1
23642,172.67,-164.28
25606,221.11,122.94
23642,172.93,-165.25
25606,221.11,122.94
23642,172.93,-165.25
25606,221.66,123.77
23642,173.18,-166.21
25606,221.66,123.77
23642,173.18,-166.21
25606,222.21,124.6
23642,173.43,-167.18
25606,222.21,124.6
23642,173.43,-167.18
25606,222.76,125.44
23642,173.68,-168.15
25606,222.76,125.44
23642,173.68,-168.15
25606,223.32,126.27
23642,173.93,-169.12
25606,223.32,126.27
23642,173.93,-169.12
25606,223.87,127.1
23642,174.18,-170.08
25606,223.87,127.1
23642,174.18,-170.08
25606,224.42,127.94
23642,174.44,-171.05
25606,224.42,127.94
23642,174.44,-171.05
25606,224.98,128.77
23642,174.69,-172.02
25606,224.98,128.77
23642,174.69,-172.02
25606,225.53,129.6
23642,174.94,-172.99
25606,225.53,129.6
23642,174.94,-172.99
25606,226.08,130.44
23642,175.19,-173.96
25606,226.08,130.44
23642,175.19,-173.96
25606,226.63,131.27
23642,175.44,-174.92
25606,226.63,131.27
23642,175.44,-174.92
25606,227.19,132.1
23642,175.69,-175.89
25606,227.19,132.1
23642,175.69,-175.89
25606,227.74,132.94
23642,175.95,-176.86
25606,227.74,132.94
23642,175.95,-176.86
25606,228.29,133.77
23642,176.2,-177.83
25606,228.29,133.77
23642,176.2,-177.83
25606,228.84,134.6
23642,176.45,-178.79
25606,228.84,134.6
23642,176.45,-178.79
25606,229.4,135.44
23642,176.7,-179.76
25606,229.4,135.44
23642,176.7,-179.76
25606,229.95,136.27
23642,176.95,-180.73
25606,229.95,136.27
23642,176.95,-180.73
25606,230.5,137.1
23642,177.2,-181.7
25606,230.5,137.1
23642,177.2,-181.7
25606,231.06,137.94
23642,177.46,-182.67
25606,231.06,137.94
23642,177.46,-182.67
25606,231.61,138.77
23642,177.71,-183.63
25606,231.61,138.77
23642,177.71,-183.63
25606,232.16,139.6
23642,177.96,-184.6
25606,232.16,139.6
23642,177.96,-184.6
25606,232.71,140.44
23642,178.21,-185.57
25606,232.71,140.44
23642,178.21,-185.57
25606,233.27,141.27
23642,178.46,-186.54
25606,233.27,141.27
23642,178.46,-186.54
25606,233.82,142.1
23642,178.71,-187.51
25606,233.82,142.1
23642,178.71,-187.51
25606,234.37,142.94
23642,178.97,-188.47
25606,234.37,142.94
23642,178.97,-188.47
25606,234.93,143.77
23642,179.22,-189.44
25606,234.93,143.77
23642,179.22,-189.44
25606,235.48,144.6
23642,179.47,-190.41
25606,235.48,144.6
23642,179.47,-190.41
25606,236.03,145.44
23642,179.72,-191.38
25606,236.03,145.44
23642,179.72,-191.38
25606,236.58,146.27
23642,179.97,-192.34
25606,236.58,146.27
23642,179.97,-192.34
23642,180.22,-193.31
23642,180.22,-193.31
23642,180.48,-194.28
23642,180.48,-194.28
23642,180.73,-195.25
23642,180.73,-195.25
23642,180.98,-196.22
23642,180.98,-196.22
44265,-60.594,44.264
24389,-59.918,45.922
41433,235.87,146.92
43711,237.49,145.98
44859,180.12,-196.44
43786,181.85,-195.96
44265,-61.344,43.603
24389,-59.918,45.922
41433,235.23,147.69
43711,237.49,145.98
44859,179.37,-197.11
43786,181.85,-195.96
44265,-62.094,42.941
24389,-59.993,46.919
41433,234.59,148.46
43711,238.48,145.81
44859,178.63,-197.77
43786,182.83,-196.14
44265,-62.844,42.28
24389,-59.993,46.919
41433,233.95,149.23
43711,238.48,145.81
44859,177.88,-198.44
43786,182.83,-196.14
44265,-63.594,41.619
24389,-60.068,47.917
41433,233.3,149.99
43711,239.46,145.64
44859,177.14,-199.11
43786,183.81,-196.33
44265,-64.345,40.958
24389,-60.068,47.917
41433,232.66,150.76
43711,239.46,145.64
44859,176.39,-199.77
43786,183.81,-196.33
44265,-65.095,40.296
24389,-60.142,48.914
41433,232.02,151.53
43711,240.45,145.46
44859,175.64,-200.44
43786,184.8,-196.51
44265,-65.845,39.635
24389,-60.142,48.914
41433,231.38,152.3
43711,240.45,145.46
44859,174.9,-201.1
43786,184.8,-196.51
44265,-66.595,38.974
24389,-60.217,49.911
41433,230.74,153.07
43711,241.43,145.29
44859,174.15,-201.77
43786,185.78,-196.7
44265,-67.345,38.313
24389,-60.217,49.911
41433,230.1,153.83
43711,241.43,145.29
44859,173.41,-202.44
43786,185.78,-196.7
44265,-68.095,37.651
24389,-60.292,50.908
41433,229.46,154.6
43711,242.42,145.12
44859,172.66,-203.1
43786,186.76,-196.88
44265,-68.846,36.99
24389,-60.292,50.908
41433,228.82,155.37
43711,242.42,145.12
44859,171.91,-203.77
43786,186.76,-196.88
44265,-69.596,36.329
24389,-60.366,51.905
41433,228.18,156.14
43711,243.4,144.95
44859,171.17,-204.43
43786,187.75,-197.07
44265,-70.346,35.668
24389,-60.366,51.905
41433,227.54,156.91
43711,243.4,144.95
44859,170.42,-205.1
43786,187.75,-197.07
44265,-71.096,35.007
24389,-60.441,52.903
41433,226.9,157.67
43711,244.39,144.77
44859,169.68,-205.77
43786,188.73,-197.25
44265,-71.846,34.345
24389,-60.441,52.903
41433,226.26,158.44
43711,244.39,144.77
44859,168.93,-206.43
43786,188.73,-197.25
44265,-72.597,33.684
24389,-60.516,53.9
41433,225.62,159.21
43711,245.37,144.6
44859,168.18,-207.1
43786,189.71,-197.43
44265,-73.347,33.023
24389,-60.516,53.9
41433,224.98,159.98
43711,245.37,144.6
44859,167.44,-207.76
43786,189.71,-197.43
44265,-74.097,32.362
24389,-60.591,54.897
41433,224.34,160.75
43711,246.36,144.43
44859,166.69,-208.43
43786,190.69,-197.62
44265,-74.847,31.7
24389,-60.591,54.897
41433,223.7,161.51
43711,246.36,144.43
44859,165.95,-209.1
43786,190.69,-197.62
44265,-75.597,31.039
24389,-60.665,55.894
41433,223.06,162.28
43711,247.34,144.26
44859,165.2,-209.76
43786,191.68,-197.8
44265,-76.348,30.378
24389,-60.665,55.894
41433,222.42,163.05
43711,247.34,144.26
44859,164.46,-210.43
43786,191.68,-197.8
44265,-77.098,29.717
24389,-60.74,56.891
41433,221.78,163.82
43711,248.33,144.08
44859,163.71,-211.09
43786,192.66,-197.99
44265,-77.848,29.056
24389,-60.74,56.891
41433,221.14,164.59
43711,248.33,144.08
44859,162.96,-211.76
43786,192.66,-197.99
44265,-78.598,28.394
24389,-60.815,57.889
41433,220.5,165.35
43711,249.31,143.91
44859,162.22,-212.43
43786,193.64,-198.17
44265,-79.348,27.733
24389,-60.815,57.889
41433,219.85,166.12
43711,249.31,143.91
44859,161.47,-213.09
43786,193.64,-198.17
44265,-80.098,27.072
24389,-60.889,58.886
41433,219.21,166.89
43711,250.3,143.74
44859,160.73,-213.76
43786,194.62,-198.36
44265,-80.849,26.411
24389,-60.889,58.886
41433,218.57,167.66
43711,250.3,143.74
44859,159.98,-214.42
43786,194.62,-198.36
44265,-81.599,25.749
24389,-60.964,59.883
41433,217.93,168.43
43711,251.28,143.56
44859,159.23,-215.09
43786,195.61,-198.54
44265,-82.349,25.088
24389,-60.964,59.883
